show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s842,tv show,disney's adventures of the gummi bears,nan,"bill scott, christian jacobs, brett johnson, david faustino, paul winchell, jason marsden",united states,2019-11-12,1985,tv-y7,6 season,"action-adventure, animation, fantasy",the magical gummi bears discover their rich history.,61,ds842,6,season
s843,tv show,disney's doug,nan,"connie shulman, doug preis, alice playten, chris phillips, fred newman, thomas mchugh",united states,2019-11-12,1996,tv-y7,3 season,"animation, comedy, coming of age","doug uses his imagination to navigate through tests of friendship, love, school, and growing up.",14,ds843,3,season
s844,movie,disney's fairy tale weddings,chris wilson,"ben higgins, lauren bushnell",nan,2019-11-12,2017,tv-pg,64 min,"family, lifestyle, reality",a look at the magical weddings at disney destinations.,36,ds844,64,min
s845,movie,disney's fairy tale weddings: holiday magic,chris wilson,"stephen boss, allison holker",nan,2019-11-12,2017,tv-pg,42 min,"family, lifestyle, reality",holiday disney weddings and proposals.,47,ds845,42,min
s846,tv show,disney's hercules: the animated series,nan,"tate donovan, sandra bernhard, robert costanzo, matt frewer, bobcat goldthwait, french stewart",united states,2019-11-12,1998,tv-y7,1 season,"action-adventure, animation, comedy",follow herc's many labors during the years he spent training on how to be a hero.,21,ds846,1,season
s847,tv show,disney's kim possible,nan,"christy romano, will friedle, nancy cartwright, tahj mowry","united states, philippines, south korea",2019-11-12,2001,tv-g,4 season,"action-adventure, animation, comedy","kim possible is a high school girl who, in her spare time, saves the world from evil villains.",14,ds847,4,season
s848,tv show,disney's little einsteins,nan,"erica huang, aiden pompey, jesse schwartz, natalia wojcik",united states,2019-11-12,2005,tv-y,2 season,"action-adventure, animation, kids",this innovative new series provides preschoolers with new ways to hear and see music and art.,23,ds848,2,season
s849,tv show,disney's mighty ducks,nan,"james belushi, brad garrett, jeff bennett, jennifer hale, clancy brown, tony jay",united states,2019-11-12,1996,tv-y7,1 season,"action-adventure, animation, comedy",hockey-loving alien ducks are stranded on earth and must protect it from the evil dragaunus.,67,ds849,1,season
s850,tv show,disney's recess,nan,"rickey collins, jason davis, ashley johnson, ross malinger, courtland mead, pamela segall",united states,2019-11-12,1997,tv-y7,3 season,"animation, comedy, kids",a portrayal of life at third street elementary school.,82,ds850,3,season
s851,tv show,disney's the emperor's new school,nan,"shane baumel, jessica dicicco, wendie malick, fred tatasciore, jeff bennett, jessie flower",united states,2019-11-12,2005,tv-g,2 season,"animation, comedy, coming of age","disney's the emperor's new school is a unique comedy about kuzco, a self-centered and spoiled teen.",84,ds851,2,season
s852,movie,disney's the kid,jon turteltaub,"bruce willis, spencer breslin, emily mortimer, lily tomlin, chi mcbride, jean smart",united states,2019-11-12,2000,pg,105 min,"comedy, drama, family",a man's life is upended when he meets an 8-year-old version of himself.,59,ds852,105,min
s853,tv show,disney's the little mermaid (series),nan,"jodi benson, samuel wright, ken mars, edan gross",united states,2019-11-12,1992,tv-y7,3 season,"action-adventure, animation, fantasy","follow ariel's adventures as a mermaid living under the sea with her father, king triton.",49,ds853,3,season
s854,movie,disneyland around the seasons (walt disney's wonderful world of color: 1961-69),hamilton luske,walt disney,united states,2019-11-12,1966,tv-pg,51 min,"documentary, family, variety",walt disney talks about disneyland in 1966. see details for advisory.,11,ds854,51,min
s855,movie,disneynature african cats,keith scholey,samuel jackson,united states,2019-11-12,2011,g,90 min,"animals & nature, documentary, family",come face-to-face with the wildly majestic african lions of the savanna.,44,ds855,90,min
s856,movie,disneynature bears,"alastair fothergill, keith scholey",john reilly,united states,2019-11-12,2014,g,78 min,"animals & nature, documentary, family",a mother bear teaches her two impressionable cubs important life lessons.,53,ds856,78,min
s857,movie,disneynature born in china,lu chuan,john krasinski,"united kingdom, china, united states",2019-11-12,2017,g,81 min,"animals & nature, documentary, family",embrace the beauty of china's vast terrain – and the life that inhabits it.,94,ds857,81,min
s858,movie,disneynature chimpanzee,"alastair fothergill, mark linfield",tim allen,"tanzania, united states",2019-11-12,2012,g,79 min,"animals & nature, documentary, family",meet a remarkable young chimpanzee who sees his world as his playground.,76,ds858,79,min
s859,movie,disneynature crimson wing,"matthew aeberhard, leander ward",mariella frostrup,"united states, united kingdom",2019-11-12,2008,g,78 min,"animals & nature, documentary, family",a million flamingos struggle to survive in the remote tanzanian wilderness.,75,ds859,78,min
s860,movie,disneynature monkey kingdom,mark linfield,tina fey,united states,2019-11-12,2015,g,82 min,"animals & nature, documentary, family","forced from their home among ancient ruins, a mother monkey must lead her son to safety.",59,ds860,82,min
s861,movie,disneynature wings of life,louie schwartzberg,meryl streep,"united states, panama, mexico",2019-11-12,2011,g,81 min,"animals & nature, documentary, family","an intimate look at butterflies, hummingbirds, bees, bats and flowers.",95,ds861,81,min
s862,tv show,dog whisperer with cesar millan,nan,cesar millan,united states,2019-11-12,2004,tv-g,6 season,"animals & nature, docuseries, family",world-renowned dog expert cesar millan helps dogs and their owners overcome behavior issues.,37,ds862,6,season
s863,movie,don't look under the bed,kenneth johnson,"erin chambers, eric hodges ii, eric hodges, robin riker, steve valentine, jake sakson",united states,2019-11-12,1999,tv-pg,93 min,"coming of age, fantasy",teen frances mccausland is framed for the boogeyman's mischievous pranks.,54,ds863,93,min
s864,movie,donald's golf game,jack king,nan,united states,2019-11-12,1938,tv-g,8 min,"animation, comedy, family",donald tries to impress his nephews at golfing. see details for advisory.,78,ds864,8,min
s865,movie,donald's tire trouble,dick lundy,nan,united states,2019-11-12,1943,tv-g,8 min,"animation, comedy, family",donald is frustrated in his attempts to fix a flat tire. see details for advisory.,70,ds865,8,min
s866,movie,double teamed,duwayne dunham,"poppi monroe, annie mcelwain, teal redmann, nick searcy, tanya goott, joey miyashima",united states,2019-11-12,2002,tv-g,93 min,"biographical, sports",the wnba's burge twins inspire this film about sisterhood and teamwork.,60,ds866,93,min
s867,movie,doug's 1st movie,maurice joyce,"thomas mchugh, fred newman, chris phillips, constance shulman, frank welker, doug preis",united states,2019-11-12,1999,g,80 min,"animation, comedy, family","doug and his friends discover the ""monster"" of lucky duck lake.",94,ds867,80,min
s868,tv show,"dr. t, lone star vet",nan,dr. lauren thielen,united states,2019-11-12,2019,tv-pg,1 season,"docuseries, family, medical","dr. t, lone star vet follows dr. t as she faces the most compelling cases of her career.",90,ds868,1,season
s869,movie,ducktales the movie: treasure of the lost lamp,bob hathcock,"alan young, terence mcgovern, russi taylor, richard libertini, christopher lloyd, june foray","france, united states",2019-11-12,1990,g,75 min,"action-adventure, animation, comedy",scrooge and his nephews search for the long-lost loot of collie baba.,46,ds869,75,min
s870,movie,dug's special mission,ronnie del carmen,"bob peterson, delroy lindo, jerome ranft",united states,2019-11-12,2009,tv-pg,6 min,"animation, comedy, family",dug finds where he belongs is not where he's been looking.,68,ds870,6,min
s871,movie,dumbo,tim burton,"colin farrell, michael keaton, danny devito, eva green, alan arkin, nico parker","united states, united kingdom, australia, canada",2019-11-12,2019,pg,117 min,"action-adventure, family, fantasy",a flying elephant helps show that differences and family can be cherished.,18,ds871,117,min
s872,movie,early to bed,jack kinney,nan,united states,2019-11-12,1941,tv-g,9 min,"animation, comedy, family",a ticking alarm clock keeps donald awake. see details for advisory.,20,ds872,9,min
s873,movie,earth live,glenn weiss,"jane lynch, phil keoghan, chris packham",united states,2019-11-12,2017,tv-pg,94 min,"animals & nature, documentary, family","earth live gives viewers a unique, live view of wildlife around the world.",38,ds873,94,min
s874,movie,easter island unsolved,geoff luck,peter demeo,united states,2019-11-12,2018,tv-14,45 min,"documentary, historical","easter island is a riddle, and its mysterious past may hold clues to its future.",87,ds874,45,min
s875,movie,eddie's million dollar cook-off,paul hoen,"taylor ball, orlando brown, reiley mcclendon, mark taylor, rose mciver, kylie leydon",united states,2019-11-12,2003,tv-g,86 min,"comedy, coming of age, sports",a baseball prodigy swings for the culinary fences in a cooking competition.,82,ds875,86,min
s876,movie,eight below,frank marshall,"paul walker, bruce greenwood, moon bloodgood, wendy crewson, gerard plunkett, august schellenberg",united states,2019-11-12,2006,pg,122 min,"action-adventure, animals & nature, drama",an antarctic storm threatens eight sled dogs alone in the wilderness.,29,ds876,122,min
s877,tv show,elena of avalor (shorts),nan,"aimee carrero, jenna ortega, maximus riegel, gia lopez, desmond gerber, mick wingert",nan,2019-11-12,2017,tv-y,2 season,"action-adventure, animation, fantasy",elena travels to vallestrella and trains with zuzo!,31,ds877,2,season
s878,movie,emil and the detectives,peter tewksbury,"walter slezak, roger mobley, heinz schubert, peter ehrlich, cindy cassell, elsa wagner",united states,2019-11-12,1964,tv-pg,98 min,"action-adventure, crime, family","when a young boy's money is stolen, the search is on for the thief.",96,ds878,98,min
s879,movie,empire of dreams: the story of the star wars trilogy,"edith becker, kevin burns","robert clotworthy, walter cronkite, anthony daniels, warwick davis, carrie fisher, harrison ford",united states,2019-11-12,2004,tv-14,151 min,documentary,"explore the creation of star wars, a saga few thought could ever be made.",39,ds879,151,min
s880,tv show,encore!,nan,"kristen bell, roger love, susan egan, ali stroker, stephen schwartz",united states,2019-11-12,2019,tv-14,1 season,"music, reality",kristen bell reunites former high school classmates to re-stage musicals they performed in the past.,83,ds880,1,season
s881,movie,escape to witch mountain,john hough,"eddie albert, ray milland, donald pleasence, kim richards, ike eisenmann, walter barnes",united states,2019-11-12,1975,g,98 min,"action-adventure, family, fantasy",two orphans with supernatural powers discover their mysterious past.,34,ds881,98,min
s882,tv show,even stevens,nan,"shia labeouf, christy romano, nick spano, tom virtue, donna pescow",united states,2019-11-12,2000,tv-pg,3 season,"comedy, coming of age, kids","louis, a seventh-grade misfit, struggles to fit in at school and in his seemingly perfect family.",3,ds882,3,season
s883,movie,expedition mars: spirit & opportunity,mark davis,bray poor,united states,2019-11-12,2019,tv-pg,88 min,documentary,"expedition mars explores the epic adventures of the mars rovers, spirit and opportunity.",66,ds883,88,min
s884,movie,fantasia,"samuel armstrong, james algar, bill roberts","deems taylor, walt disney, leopold stokowski",united states,2019-11-12,1940,g,126 min,"animation, family, fantasy",walt disney's timeless masterpiece is an extravaganza of sight and sound. see details for advisory.,7,ds884,126,min
s885,movie,fantasia 2000,"pixote hunt, hendel butoy, eric goldberg","steve martin, itzhak perlman, quincy jones, bette midler, james jones, penn teller",united states,2019-11-12,2000,g,76 min,"animation, family, fantasy",a modern update of the disney classic with new music and animation.,32,ds885,76,min
s886,tv show,fantastic four (series),nan,"beau weaver, lori alan, chuck mccann, brian green, stan lee, pauline lomas",united states,2019-11-12,1994,tv-y7,1 season,"action-adventure, animation, kids","reed richards, sue and johnny storm and pilot ben grimm are transformed into the fantastic four.",86,ds886,1,season
s887,tv show,fantastic four: world's greatest heroes,nan,"christopher jacot, hiro kanagawa, lara gilchrist, brian dobson",united states,2019-11-12,2007,tv-y7,1 season,"action-adventure, animation, kids","watch mr. fantastic, invisible woman, human torch, and thing as they battle their greatest foes.",15,ds887,1,season
s888,movie,ferdinand the bull,dick rickard,nan,united states,2019-11-12,1938,tv-g,8 min,"animation, comedy, family",ferdinand only wants to stop and smell the flowers. see details for advisory.,86,ds888,8,min
s889,movie,finding dory,"andrew stanton, angus maclane","ellen degeneres, albert brooks, ed o'neill, kaitlin olson, hayden rolence, ty burrell",united states,2019-11-12,2016,pg,98 min,"action-adventure, animation, comedy",dory sets off on a life-changing adventure to find her family.,38,ds889,98,min
